,compound,neg,neu,pos,text,date,User,tweets ago
166,0.8513,0.0,0.611,0.389,"Hot off the presses! Congratulations on your win and your newborn twins, @ChrisStapleton ! #ACMawards https://t.co/4e9qhxMN69",Mon Apr 16 00:47:48 +0000 2018,@CBS,67
167,0.857,0.0,0.587,0.413,RT @_miracarrara: #ACMawards I am so happy “Tin Man” won song of the year. amazing😍@mirandalambert,Mon Apr 16 00:35:51 +0000 2018,@CBS,68
168,0.8118,0.0,0.487,0.513,RT @TheAmelieAnna: Yaaas! @mirandalambert congrats on #Tinman winning! #ACMAwards,Mon Apr 16 00:34:38 +0000 2018,@CBS,69
169,0.8398,0.0,0.579,0.421,Congratulations to @mirandalambert for her #ACMawards win for Song of the Year! https://t.co/pucK1Us49R,Mon Apr 16 00:33:32 +0000 2018,@CBS,70
170,0.4199,0.0,0.834,0.166,Looks like @BebeRexha and @FLAGALine are “Meant To Be” at the #ACMawards! 🎶 https://t.co/0RvqyJ9geh,Mon Apr 16 00:28:40 +0000 2018,@CBS,71
171,0.8225,0.0,0.678,0.322,RT @AlliCat028: Loving the show so far. @ChrisYoungMusic rocked it and of course @reba is perfect. @ACMawards #ACMAwards,Mon Apr 16 00:22:23 +0000 2018,@CBS,72
172,0.8271,0.0,0.645,0.355,RT if you loved that amazing performance of “Rich” by @MarenMorris 💸 #ACMawards https://t.co/3FeWpdOSl6,Mon Apr 16 00:20:59 +0000 2018,@CBS,73
173,0.4753,0.0,0.781,0.219,"Give a round of applause for the #ACMawards host, @reba! 👏 https://t.co/ilIBWn6VIn",Mon Apr 16 00:09:58 +0000 2018,@CBS,74
174,0.8842,0.0,0.68,0.32,RT @JustinPlummer15: Laid up in bed with my dog watching the #ACMAwards is the best way to spend Sunday night 👌🏻,Mon Apr 16 00:04:04 +0000 2018,@CBS,75
175,0.6996,0.0,0.721,0.279,Get ready to see your favorite country stars light up the night. The #ACMawards start NOW! https://t.co/SCf66kSWxT,Sun Apr 15 23:59:46 +0000 2018,@CBS,76
176,0.0,0.0,1.0,0.0,Kick your boots off and stream the 53rd #ACMawards in 30 minutes on CBS All Access: https://t.co/sdTTidJYre https://t.co/pyi23nBPSH,Sun Apr 15 23:30:00 +0000 2018,@CBS,77
177,0.5093,0.0,0.87,0.13,Tonight's the night! Tune in at 8/7c to see @reba and all your favorite country artists take Vegas by storm at the… https://t.co/UlPpES5eN8,Sun Apr 15 22:00:02 +0000 2018,@CBS,78
178,0.1759,0.0,0.922,0.078,The anticipation is real. Just three hours away from the 53rd #ACMawards! Tune in at 8/7c on CBS All Access:… https://t.co/9os3PJ4pyQ,Sun Apr 15 21:00:01 +0000 2018,@CBS,79
179,0.6369,0.0,0.802,0.198,"Are you ready to party with @dariusrucker in a few hours at the #ACMawards? Watch the show LIVE at 8/7c on CBS, or… https://t.co/xAGKgZFRoD",Sun Apr 15 20:00:01 +0000 2018,@CBS,80
180,0.0,0.0,1.0,0.0,Look out for @LukeBryanOnline's performance tonight at the 53rd #ACMawards! https://t.co/dgxgsfj5Hg,Sun Apr 15 16:00:01 +0000 2018,@CBS,81
181,0.34,0.0,0.893,0.107,Are you as excited for the #ACMawards as @KelseaBallerini? This Female Vocalist Of The Year nominee is taking the s… https://t.co/JSj5jGH25H,Sat Apr 14 23:00:01 +0000 2018,@CBS,82
182,0.0,0.0,1.0,0.0,Watch @Jason_Aldean and @ThomasRhett take a break from rehearsals to spend quality time with Route 91 Survivors.… https://t.co/TiDfaYxJUm,Sat Apr 14 20:26:59 +0000 2018,@CBS,83
183,0.8402,0.0,0.625,0.375,Country's brightest stars like @ThomasRhett are ready to pour their hearts out during their performances tomorrow n… https://t.co/m3zOG8M8lw,Sat Apr 14 18:17:12 +0000 2018,@CBS,84
184,0.4574,0.0,0.864,0.136,You’re invited to Country Music's Party of the Year®! Here's everything you need to know before watching the 53rd… https://t.co/Xr4iamFD7t,Sat Apr 14 14:00:00 +0000 2018,@CBS,85
185,0.4003,0.0,0.77,0.23,Get excited! @NCIS_CBS has been renewed for Season 16. https://t.co/JnL0D0vMsV,Fri Apr 13 22:33:38 +0000 2018,@CBS,86
186,0.3612,0.0,0.884,0.116,What goes into putting on an extraordinary show like the 53rd #ACMawards? Head behind the scenes with the executive… https://t.co/2sFRfYNAku,Fri Apr 13 22:02:29 +0000 2018,@CBS,87
187,0.4939,0.0,0.824,0.176,Enjoy this #FlashbackFriday revisiting @ThomasRhett @KaceyMusgraves and more of country's biggest names for their f… https://t.co/cnCQBnP1xI,Fri Apr 13 21:49:53 +0000 2018,@CBS,88
188,0.7088,0.0,0.718,0.282,"Host of the 53rd #ACMawards @reba is ready for ""family, friends, and getting together"" this Sunday! https://t.co/y25ZipnL32",Fri Apr 13 19:54:31 +0000 2018,@CBS,89
189,0.0,0.0,1.0,0.0,It's almost time for Broadway's Biggest Night! @katharinemcphee and @leslieodomjr are set to announce nominations f… https://t.co/oHbuSD5ijc,Fri Apr 13 17:46:40 +0000 2018,@CBS,90
190,0.0,0.0,1.0,0.0,"In two days, Vocal Group Of The Year nominee @ladyantebellum will be serenading fans from the 53rd #ACMawards stage… https://t.co/ku9cnef29x",Fri Apr 13 16:58:12 +0000 2018,@CBS,91
191,0.0,0.0,1.0,0.0,"In just a few days, country superstar @KeithUrban will take center stage with @juliamichaels to perform his new sin… https://t.co/he6TsePMgA",Thu Apr 12 21:00:00 +0000 2018,@CBS,92
192,0.4939,0.0,0.873,0.127,Country star @MarenMorris lit up the stage in honor of @eltonofficial and she's about to belt it out again at the 5… https://t.co/OkGaL9MlB2,Thu Apr 12 19:00:03 +0000 2018,@CBS,93
193,0.4389,0.0,0.855,0.145,"Comedian, actor, and global superstar @KevinHart4real will host CBS’ new TV competition TKO: TOTAL KNOCK OUT! Learn… https://t.co/0XfMAoakDM",Thu Apr 12 18:06:10 +0000 2018,@CBS,94
194,0.8442,0.0,0.676,0.324,You may be surprised to learn some of your favorite TV stars have deep southern roots and a love for country music.… https://t.co/rCoNVI0qeT,Thu Apr 12 16:08:57 +0000 2018,@CBS,95
195,0.0,0.0,1.0,0.0,RT @TheTalkCBS: WATCH: @Reba McEntire AND @kelly_clarkson will be singing a duet together at the #ACMs! Check out which song they chose 👍 h…,Wed Apr 11 23:19:26 +0000 2018,@CBS,96
196,0.296,0.0,0.891,0.109,"This Sunday night, @carrieunderwood will be taking the stage to share her soon-to-be-released single live at the 53… https://t.co/NRS6RAaKZK",Wed Apr 11 22:24:38 +0000 2018,@CBS,97
197,0.6809,0.213,0.449,0.338,"Pets—you can't help but love 'em! Celebrate #NationalPetDay with more sweet, unexpected moments between Frasier and… https://t.co/o4gNRN42su",Wed Apr 11 14:58:56 +0000 2018,@CBS,98
198,0.5574,0.0,0.805,0.195,"Today, 53rd #ACMawards host @reba will be answering fan questions when she takes to Facebook Live. Be sure to tune… https://t.co/vsSjAPFW1Z",Wed Apr 11 14:07:00 +0000 2018,@CBS,99
199,0.0,0.0,1.0,0.0,"Country stars @JonPardi, @OfficialJackson, and more to perform ""ACM Flashbacks"" at the 53rd #ACMawards. Learn more… https://t.co/z2KEo3PVUN",Wed Apr 11 13:35:30 +0000 2018,@CBS,100
200,-0.296,0.18,0.82,0.0,Missing London rapper Kenny Mukendi 'threw himself into Brazil sea' https://t.co/XPCRRkqBCv,Sat Apr 28 18:19:52 +0000 2018,@BBCWorld,1
201,0.5859,0.0,0.678,0.322,MSNBC's Joy Reid addresses homophobic blog post controversy https://t.co/oYHFeRBUdf,Sat Apr 28 18:19:52 +0000 2018,@BBCWorld,2
202,0.0,0.0,1.0,0.0,Row escalates over 'toxic' Trump pick for veterans' affairs https://t.co/GegB5aqe19,Sat Apr 28 16:54:24 +0000 2018,@BBCWorld,3
203,0.0,0.0,1.0,0.0,Saudi Arabia 'sorry' for promotional footage of women wrestlers https://t.co/qLbvtINMbr,Sat Apr 28 16:26:06 +0000 2018,@BBCWorld,4
204,0.5707,0.0,0.856,0.144,RT @BBCSteveR: Coming soon: I'm back at the piano with your #Eurovision requests! Tell me your favourite Eurovision winning song &amp; I'll pla…,Sat Apr 28 14:58:50 +0000 2018,@BBCWorld,5
205,0.296,0.21,0.455,0.335,Healthy Tasmanian devils discovered by scientists looking to save species https://t.co/tLUbCo34BN,Sat Apr 28 14:36:55 +0000 2018,@BBCWorld,6
206,0.0,0.0,1.0,0.0,Chinese firm Dalian Wanda opens $7.9bn 'movie metropolis' https://t.co/6fMuq8Wsfw,Sat Apr 28 14:36:55 +0000 2018,@BBCWorld,7
207,-0.296,0.213,0.662,0.125,Sumo wrestling: The growing sexism scandal in Japan's traditional sport https://t.co/X2yYv2rrnJ,Sat Apr 28 14:14:38 +0000 2018,@BBCWorld,8
208,0.4215,0.0,0.763,0.237,Rescued bald eagle released into the wild in Canada https://t.co/iez6fiCcMo,Sat Apr 28 13:27:03 +0000 2018,@BBCWorld,9
209,0.4215,0.0,0.823,0.177,Peter Norman: Sprinter involved in Black Power salute given posthumous Order of Merit https://t.co/bd4GmgZYWC,Sat Apr 28 12:42:36 +0000 2018,@BBCWorld,10
210,0.5346,0.141,0.519,0.34,Korea summit: When war ends but peace is out of reach https://t.co/6OwBm0z2ay,Sat Apr 28 11:56:07 +0000 2018,@BBCWorld,11
211,-0.3612,0.293,0.526,0.18,Play as a refugee in Syrian war video game https://t.co/Iy4txfWpHl,Sat Apr 28 11:53:36 +0000 2018,@BBCWorld,12
212,0.0,0.0,1.0,0.0,Kanye West defends pro-Trump politics in new song https://t.co/eDKXsx5nWa,Sat Apr 28 11:17:23 +0000 2018,@BBCWorld,13
213,-0.6486,0.415,0.44,0.145,Myanmar violence: Thousands flee fresh fighting in Kachin state https://t.co/VaZ49fIc5R,Sat Apr 28 10:11:45 +0000 2018,@BBCWorld,14
214,0.0,0.0,1.0,0.0,Bangladesh's disappearing ear cleaners https://t.co/5yw1yE6hyk,Sat Apr 28 09:05:49 +0000 2018,@BBCWorld,15
215,-0.5994,0.262,0.738,0.0,RT @bbcworldservice: How do you feel about a Syrian war video game? https://t.co/YE6e5VrLkA,Sat Apr 28 08:56:38 +0000 2018,@BBCWorld,16
216,-0.4767,0.237,0.763,0.0,Étienne Terrus museum in Elne uncovers fake art in collection https://t.co/bkI7UPmvUz,Sat Apr 28 08:46:56 +0000 2018,@BBCWorld,17
217,0.0,0.0,1.0,0.0,Body language expert: Macron and Trump vs Merkel and Trump https://t.co/d6BSrfQaf0,Sat Apr 28 07:48:55 +0000 2018,@BBCWorld,18
218,0.0772,0.0,0.86,0.14,Koreas summit: North Korean media hail 'historic' meeting https://t.co/XgW5WG7Nyy,Sat Apr 28 04:40:01 +0000 2018,@BBCWorld,19
219,0.5423,0.0,0.72,0.28,Koreas summit: Will historic talks lead to lasting peace? https://t.co/KGG7yOhidn,Sat Apr 28 04:18:04 +0000 2018,@BBCWorld,20
220,0.128,0.184,0.583,0.233,France's protesters revive ghosts of 1968 revolt https://t.co/EYmmicnA6k,Sat Apr 28 04:07:07 +0000 2018,@BBCWorld,21
221,0.0,0.0,1.0,0.0,SOS! Will Abba's new music live up to their legacy? https://t.co/8DtlZncAbt,Sat Apr 28 01:07:39 +0000 2018,@BBCWorld,22
222,0.2023,0.0,0.833,0.167,Crossing Divides: Can Chinese Americans solve differences over dinner? https://t.co/v5YfYenJ5Y,Sat Apr 28 01:01:46 +0000 2018,@BBCWorld,23
223,-0.4939,0.286,0.714,0.0,Lions are being poisoned in Uganda's National Park https://t.co/RpbTlwAAka,Sat Apr 28 00:44:11 +0000 2018,@BBCWorld,24
224,0.0,0.0,1.0,0.0,Week in pictures: 21-27 April 2018 https://t.co/hrAYCUMVdX,Sat Apr 28 00:38:01 +0000 2018,@BBCWorld,25
225,-0.7579,0.419,0.581,0.0,Golden State Killer suspect: Joseph James DeAngelo appears in court https://t.co/zFainEg7Vz,Sat Apr 28 00:28:56 +0000 2018,@BBCWorld,26
226,0.0772,0.0,0.86,0.14,Quebec mosque gunman may face 150-year jail sentence https://t.co/4DxfnrBQhW,Fri Apr 27 23:51:25 +0000 2018,@BBCWorld,27
227,0.0,0.0,1.0,0.0,Michael Cohen: Stormy Daniels case against Trump's lawyer put on hold https://t.co/ZAZRIWrYJg,Fri Apr 27 23:51:25 +0000 2018,@BBCWorld,28
228,-0.4019,0.231,0.769,0.0,Guinea politician 'enslaved girl in Texas for 16 years' https://t.co/POdPyGSCG9,Fri Apr 27 20:35:05 +0000 2018,@BBCWorld,29
229,0.7506,0.0,0.584,0.416,Korean summit: Welcoming Kim Jong-un with pomp and peace rituals https://t.co/k7LuSuYXeS,Fri Apr 27 19:08:26 +0000 2018,@BBCWorld,30
230,0.2732,0.0,0.826,0.174,Trump visit: How previous presidents were greeted by the UK https://t.co/EdgbjbwUGs,Fri Apr 27 19:05:36 +0000 2018,@BBCWorld,31
231,-0.6705,0.333,0.667,0.0,"Israel border clashes: Three Palestinians killed, Gaza officials say https://t.co/4SKGfbaaPW",Fri Apr 27 18:29:57 +0000 2018,@BBCWorld,32
232,0.3612,0.168,0.531,0.301,Armenia's new president praises 'courage' of protesters https://t.co/Jsd0rGlBr2,Fri Apr 27 18:09:23 +0000 2018,@BBCWorld,33
233,0.3818,0.0,0.776,0.224,Ethics debate as pig brains kept alive without a body https://t.co/yLQDdaWpqA,Fri Apr 27 17:40:11 +0000 2018,@BBCWorld,34
234,-0.0772,0.126,0.874,0.0,Balenciaga sorry over mistreatment of Chinese shoppers in Paris https://t.co/NwcZIJXwfn,Fri Apr 27 17:07:58 +0000 2018,@BBCWorld,35
235,0.0,0.0,1.0,0.0,Peru child sacrifice discovery may be largest in history https://t.co/9EAkdEQcwu,Fri Apr 27 16:34:57 +0000 2018,@BBCWorld,36
236,0.0,0.0,1.0,0.0,The race to document Australia's unknown species https://t.co/KvRqLuPXab,Fri Apr 27 15:24:47 +0000 2018,@BBCWorld,37
237,0.4019,0.0,0.722,0.278,I used YouTube to help deliver my baby https://t.co/fAOvs4h2LC,Fri Apr 27 15:08:34 +0000 2018,@BBCWorld,38
238,0.0,0.0,1.0,0.0,Merkel holds 'working visit' with Trump at the White House https://t.co/ldZMdBbag2,Fri Apr 27 14:49:39 +0000 2018,@BBCWorld,39
239,0.6369,0.0,0.682,0.318,French-Tunisian baker on the secrets behind Paris' best baguettes https://t.co/cTX54HTNV0,Fri Apr 27 14:17:22 +0000 2018,@BBCWorld,40
240,-0.7783,0.576,0.424,0.0,China teenage students stabbed to death https://t.co/AAPCKVp2bU,Fri Apr 27 13:01:37 +0000 2018,@BBCWorld,41
241,-0.6908,0.402,0.598,0.0,Viewpoint: Spain rape case highlights enduring machismo https://t.co/RwyjZa1YTM,Fri Apr 27 12:30:26 +0000 2018,@BBCWorld,42
242,0.0,0.0,1.0,0.0,ABBA announce first new music since 1982 https://t.co/y3WnuMHAeq,Fri Apr 27 12:00:25 +0000 2018,@BBCWorld,43
243,0.0,0.0,1.0,0.0,Kenya bans Rafiki ahead of Cannes debut over lesbian scenes https://t.co/k67O8AGpCw,Fri Apr 27 11:46:24 +0000 2018,@BBCWorld,44
244,0.0,0.0,1.0,0.0,Cardi B is being sued by her former manager for £7m https://t.co/aDXZqijAVZ,Fri Apr 27 11:10:18 +0000 2018,@BBCWorld,45
245,0.0,0.0,1.0,0.0,Harry Potter star Tom Felton set for new YouTube sci-fi series Origin https://t.co/V8lwj4ivzl,Fri Apr 27 10:34:50 +0000 2018,@BBCWorld,46
246,-0.5994,0.302,0.698,0.0,North Korea: Otto Warmbier's family sues over son's death https://t.co/tEnhyoy23z,Fri Apr 27 10:29:26 +0000 2018,@BBCWorld,47
247,0.0,0.0,1.0,0.0,How to handle the flood of GDPR privacy updates https://t.co/TVltjNM07l,Fri Apr 27 10:15:17 +0000 2018,@BBCWorld,48
248,0.2732,0.0,0.792,0.208,Five times Kanye West took us by surprise https://t.co/8sadUUC6Wl,Fri Apr 27 09:55:18 +0000 2018,@BBCWorld,49
249,0.0,0.0,1.0,0.0,Wildlife photo competition disqualifies 'stuffed anteater' image https://t.co/X0WI8FFg6D,Fri Apr 27 09:47:05 +0000 2018,@BBCWorld,50
250,-0.765,0.423,0.577,0.0,Israel floods: Arrests as 10 teens drown on school trip https://t.co/isM4x6llRt,Fri Apr 27 09:44:14 +0000 2018,@BBCWorld,51
251,-0.4767,0.307,0.693,0.0,IS web media targeted in EU-led attack https://t.co/KZuNoxnqZh,Fri Apr 27 09:44:12 +0000 2018,@BBCWorld,52
252,0.0,0.0,1.0,0.0,Koreas make nuclear pledge after summit https://t.co/WSBC9TZn59,Fri Apr 27 09:18:59 +0000 2018,@BBCWorld,53
253,0.0,0.0,1.0,0.0,K-pop superstars BTS launch world tour https://t.co/iGF9YBajCg,Fri Apr 27 07:16:24 +0000 2018,@BBCWorld,54
254,0.0,0.0,1.0,0.0,Real-life Transformer: The Japanese robot that becomes a car https://t.co/ES9J4wDTmN,Fri Apr 27 07:10:33 +0000 2018,@BBCWorld,55
255,0.0,0.0,1.0,0.0,"RT @BBCBreaking: #interkoreansummit

• Kim Jong-un crosses into South Korea
• First North Korean leader to do so since the end of the Korea…",Fri Apr 27 06:57:17 +0000 2018,@BBCWorld,56
256,0.0,0.0,1.0,0.0,"A joint declaration will be signed at the end of today's https://t.co/TaMkQQTxAN's what we can expect. 
https://t.co/0r9P8EPdhX",Fri Apr 27 06:26:42 +0000 2018,@BBCWorld,57
257,-0.8462,0.426,0.574,0.0,"DNA linked the crimes but police had struggled to identify the attacker.
https://t.co/2BWkGTvdmz",Fri Apr 27 06:01:14 +0000 2018,@BBCWorld,58
258,0.0,0.0,1.0,0.0,"From loudspeakers to balloons: How the Koreas wind each other up
https://t.co/hfg6YGsryO",Fri Apr 27 05:07:03 +0000 2018,@BBCWorld,59
259,0.0,0.0,1.0,0.0,The handshake that made history. https://t.co/JB09Ce9mHt,Fri Apr 27 04:21:53 +0000 2018,@BBCWorld,60
260,0.7269,0.0,0.643,0.357,Does Trump deserve the credit for peace talks with North Korea? https://t.co/nb7NsFvrX7 https://t.co/V3oXSutUug,Fri Apr 27 03:23:41 +0000 2018,@BBCWorld,61
261,-0.7579,0.481,0.519,0.0,Golden State Killer suspect traced using genealogy websites https://t.co/yQdFHhlT2n,Fri Apr 27 03:19:10 +0000 2018,@BBCWorld,62
262,0.0,0.0,1.0,0.0,Australia's Crown casino fined for 'blanking' slot machines https://t.co/XThBetqmPm,Fri Apr 27 03:16:28 +0000 2018,@BBCWorld,63
263,0.128,0.0,0.88,0.12,"History has been created, but the real work has just begun. https://t.co/YbVvpPL9v3",Fri Apr 27 02:46:46 +0000 2018,@BBCWorld,64
264,-0.5574,0.286,0.714,0.0,EU member states to vote on near-total neonicotinoids ban https://t.co/mD24VbaA9q,Fri Apr 27 02:15:08 +0000 2018,@BBCWorld,65
265,0.0,0.0,1.0,0.0,A brief but seismic chat between the two Korean leaders. https://t.co/JZUaZxGSqX,Fri Apr 27 02:07:27 +0000 2018,@BBCWorld,66
266,0.4019,0.0,0.722,0.278,Crossing Divides: Turkish schools help Syrians integrate https://t.co/eDS9AmYv5u,Fri Apr 27 02:02:56 +0000 2018,@BBCWorld,67
267,0.4019,0.0,0.769,0.231,Special master appointed in Trump lawyer Michael Cohen's case https://t.co/ztSrVzBswQ,Fri Apr 27 01:48:10 +0000 2018,@BBCWorld,68
268,0.0,0.0,1.0,0.0,A turning point for the Korean peninsula? https://t.co/Gt5AKDmO5s,Fri Apr 27 01:42:12 +0000 2018,@BBCWorld,69
269,0.0,0.0,1.0,0.0,Meet the ex-miners who are now walking on water https://t.co/hhZvmhCb3i,Fri Apr 27 01:27:46 +0000 2018,@BBCWorld,70
270,0.5423,0.0,0.863,0.137,"What Kim wrote in the guest book at Peace House just after crossing the border.
""A new history begins now - at the… https://t.co/8y9xJqwaj4",Fri Apr 27 01:15:11 +0000 2018,@BBCWorld,71
271,0.0,0.0,1.0,0.0,Kim Jong-un crosses Korean border for summit https://t.co/VRPFj6vCF2,Fri Apr 27 01:00:24 +0000 2018,@BBCWorld,72
272,0.0,0.0,1.0,0.0,A seismic moment in the history of the Korean peninsula. Follow live updates here: https://t.co/vv5uV87fJX https://t.co/AExpnrcL1h,Fri Apr 27 00:41:59 +0000 2018,@BBCWorld,73
273,0.0,0.0,1.0,0.0,"Kim Jong-un becomes the first North Korean leader to cross the line dividing the Koreas, ahead of a historic summit. https://t.co/TOLeNnsK3U",Fri Apr 27 00:31:50 +0000 2018,@BBCWorld,74
274,-0.3321,0.208,0.792,0.0,Merkel visits Trump - so will she envy Macron's bromance? https://t.co/tAzIzMuX1R,Thu Apr 26 23:58:43 +0000 2018,@BBCWorld,75
275,-0.4404,0.225,0.775,0.0,Patricia Fox: The elderly nun the Philippines plans to expel https://t.co/CLzsiHAie0,Thu Apr 26 23:52:39 +0000 2018,@BBCWorld,76
276,0.0,0.0,1.0,0.0,Africa's week in pictures: 20-26 April 2018 https://t.co/quzzCg0194,Thu Apr 26 23:49:24 +0000 2018,@BBCWorld,77
277,0.128,0.226,0.511,0.263,The community trying to unite rich and poor https://t.co/30rFX5Lb2B,Thu Apr 26 23:46:39 +0000 2018,@BBCWorld,78
278,0.0,0.0,1.0,0.0,Cricket fans stump up cash for Iceland national team https://t.co/h4OD4Jdd0T,Thu Apr 26 23:43:29 +0000 2018,@BBCWorld,79
279,0.34,0.0,0.714,0.286,How police line-ups jail the innocent https://t.co/Xv89689Rtx,Thu Apr 26 23:22:36 +0000 2018,@BBCWorld,80
280,0.25,0.0,0.846,0.154,South Korea fishermen sail near the North and dream of unification https://t.co/TaxSdBrvtV,Thu Apr 26 23:19:50 +0000 2018,@BBCWorld,81
281,-0.6249,0.421,0.579,0.0,Alberto Fujimori: Peru ex-president faces forced sterilisation charges https://t.co/eygciAcIQc,Thu Apr 26 23:16:55 +0000 2018,@BBCWorld,82
282,0.0,0.0,1.0,0.0,Kim Jong-un to meet Moon Jae-in at Korean border for summit https://t.co/GdTo2OoSfH,Thu Apr 26 21:23:30 +0000 2018,@BBCWorld,83
283,-0.7717,0.456,0.544,0.0,Spain 'wolf pack' case: Thousands protest over rape ruling https://t.co/prsg84Bg23,Thu Apr 26 21:03:08 +0000 2018,@BBCWorld,84
284,-0.4215,0.123,0.877,0.0,"Lawyer for ex basketball player Andrea Constand pays tribute to her client, after Bill Cosby was found guilty of se… https://t.co/EQJbIH8AWM",Thu Apr 26 19:53:12 +0000 2018,@BBCWorld,85
285,0.0,0.0,1.0,0.0,"Double amputee crawls up Colorado's 2,700-step Manitou Incline https://t.co/6GJ8ULEtkv",Thu Apr 26 19:52:41 +0000 2018,@BBCWorld,86
286,0.6597,0.0,0.526,0.474,How Israeli-Palestinian peace accord was prepared https://t.co/RK7NP2uVGh #CrossingDivides,Thu Apr 26 19:50:19 +0000 2018,@BBCWorld,87
287,0.2235,0.0,0.91,0.09,"""Money and power or who you are will not stop us from... prosecuting a case"" - District Attorney Kevin Steele makes… https://t.co/xWhONv4Rnd",Thu Apr 26 19:33:15 +0000 2018,@BBCWorld,88
288,0.0,0.0,1.0,0.0,Gloria Allred on Bill Cosby: 'Finally women are believed' https://t.co/MJROJeIlxt,Thu Apr 26 18:59:53 +0000 2018,@BBCWorld,89
289,-0.4767,0.237,0.763,0.0,Russia says its witnesses discredit alleged chemical attack in Syria https://t.co/cmMdFVtLf1,Thu Apr 26 18:34:47 +0000 2018,@BBCWorld,90
290,-0.6486,0.323,0.677,0.0,Israel flash flood: Nine teenaged hikers dead in south https://t.co/vnxHqz3AZk,Thu Apr 26 18:31:46 +0000 2018,@BBCWorld,91
291,0.2023,0.0,0.769,0.231,Flirting across the India-Pakistan border https://t.co/61q9LWu3UR #CrossingDivides,Thu Apr 26 18:21:50 +0000 2018,@BBCWorld,92
292,-0.5859,0.388,0.612,0.0,Bill Cosby 'guilty' of sexual assault https://t.co/GUPben1CS8,Thu Apr 26 18:00:20 +0000 2018,@BBCWorld,93
293,0.0,0.0,1.0,0.0,Trump lets off steam in TV interview https://t.co/DrcfZQTabH,Thu Apr 26 17:51:17 +0000 2018,@BBCWorld,94
294,-0.5994,0.17,0.83,0.0,"RT @BBCNewsbeat: Avicii's family has released a new statement about his death, saying he ""could not go on any longer"" https://t.co/qQnRI0R3…",Thu Apr 26 17:36:05 +0000 2018,@BBCWorld,95
295,0.0,0.0,1.0,0.0,EX-CIA chief Mike Pompeo confirmed as secretary of state https://t.co/CsGuLME5vK,Thu Apr 26 17:16:34 +0000 2018,@BBCWorld,96
296,0.0,0.0,1.0,0.0,Can Nigeria's new tin mine heal ancient wounds? https://t.co/bx8pe87A6x #CrossingDivides,Thu Apr 26 17:15:44 +0000 2018,@BBCWorld,97
297,0.0,0.0,1.0,0.0,Nestlé withdraws 'degrading' wife-hunt ad campaign in Morocco https://t.co/baLF5Tplb4,Thu Apr 26 16:53:33 +0000 2018,@BBCWorld,98
298,-0.5267,0.274,0.726,0.0,Revenge porn hub taken down by Dutch police raid https://t.co/pPKcRn6STV,Thu Apr 26 16:32:44 +0000 2018,@BBCWorld,99
299,0.5423,0.0,0.72,0.28,RT @BBCNews: Two ex-child soldiers forge peace bonds https://t.co/KWNhYSwRfq #CrossingDivides,Thu Apr 26 16:13:22 +0000 2018,@BBCWorld,100
300,0.6249,0.0,0.746,0.254,".@kathy4truth: ""This story is a perfect demonstration of the hypocrisy and extreme intolerance of the liberal left."" https://t.co/7Pss6IgUfb",Sat Apr 28 20:31:48 +0000 2018,@FoxNews,1
301,-0.1531,0.338,0.441,0.221,.@SteveHiltonx: Trump’s triumphs are driving his critics crazy https://t.co/7uSmJ5ffu3,Sat Apr 28 20:24:40 +0000 2018,@FoxNews,2
302,0.0951,0.0,0.854,0.146,"Fox News Poll: @POTUS ""not tough enough"" on: https://t.co/j4Lr3ArWhR",Sat Apr 28 20:20:11 +0000 2018,@FoxNews,3
303,-0.8519,0.458,0.542,0.0,BREAKING NEWS: Suspected killer of Maine sheriff's deputy arrested after 4-day manhunt. https://t.co/CBLXXUTWRe https://t.co/vQayWak6kR,Sat Apr 28 20:15:53 +0000 2018,@FoxNews,4
304,0.4019,0.0,0.863,0.137,".@jeffmason1 on WH Correspondents' Dinner: ""This is an administration that says it does support the First Amendment… https://t.co/Ct67RPryZn",Sat Apr 28 20:13:29 +0000 2018,@FoxNews,5
305,0.5574,0.0,0.783,0.217,".@DrDarrinPorcher: ""Kanye understands that there's a lot of positive things that @POTUS is doing."" https://t.co/kb4gdpOkwL",Sat Apr 28 20:09:00 +0000 2018,@FoxNews,6
306,0.4588,0.0,0.857,0.143,".@RochelleRitchie: ""I honestly think that @kanyewest right now is being used as a political pawn to continue this T… https://t.co/vZAmCi47B7",Sat Apr 28 20:01:36 +0000 2018,@FoxNews,7
307,0.0,0.0,1.0,0.0,Poll Average - Generic Congressional vote. https://t.co/zU97gGk682,Sat Apr 28 19:52:19 +0000 2018,@FoxNews,8
308,-0.5994,0.302,0.698,0.0,Man wanted in shooting death of Maine deputy caught https://t.co/qdEDNsc9lI,Sat Apr 28 19:49:29 +0000 2018,@FoxNews,9
309,-0.1779,0.175,0.699,0.126,OPINION: Ronny Jackson’s retreat from his VA secretary nomination is appalling https://t.co/6A5jb3vvKa,Sat Apr 28 19:36:57 +0000 2018,@FoxNews,10
310,0.296,0.0,0.855,0.145,"On @TheFive yesterday, @RealCandaceO decried the Democratic Party's record on helping African Americans.… https://t.co/0wNmnCLlZS",Sat Apr 28 19:35:57 +0000 2018,@FoxNews,11
311,0.0,0.0,1.0,0.0,"Katy Perry and Orlando Bloom meet the Pope, step out together in Rome https://t.co/VsvaJOT8Og",Sat Apr 28 19:33:03 +0000 2018,@FoxNews,12
